Protein,Peptide Count,Protein Length,Normalized Peptide Count
sp|P08067|UCRI_YEAST,1,215,0.004651162790697674
sp|P00912|TRPF_YEAST,1,224,0.004464285714285714
sp|P00128|QCR7_YEAST,4,127,0.031496062992125984
sp|P01098|STF1_YEAST,1,86,0.011627906976744186
sp|P05738|RL9A_YEAST,1,191,0.005235602094240838
sp|P09547|SWI1_YEAST,1,1314,0.00076103500761035
sp|P08466|NUC1_YEAST,2,329,0.0060790273556231
sp|P06100|NOT2_YEAST,5,191,0.02617801047120419
sp|P06245|KAPB_YEAST,2,380,0.005263157894736842
sp|P04039|COX8_YEAST,1,78,0.01282051282051282
sp|P09733|TBA1_YEAST,12,447,0.026845637583892617
sp|P04710|ADT1_YEAST,1,309,0.003236245954692557
sp|P07269|PHO2_YEAST,1,559,0.0017889087656529517
sp|P00410|COX2_YEAST,1,251,0.00398406374501992
sp|P06781|RHO2_YEAST,1,192,0.005208333333333333
sp|P08425|SYFM_YEAST,1,469,0.0021321961620469083
sp|P09119|CDC6_YEAST,1,513,0.001949317738791423
sp|P06785|TYSY_YEAST,7,304,0.023026315789473683
sp|P05626|ATPF_YEAST,5,244,0.020491803278688523
sp|P0CT04|IPB2_YEAST,2,75,0.02666666666666667
sp|P07255|COX9_YEAST,1,59,0.01694915254237288
sp|P07258|CARA_YEAST,2,411,0.004866180048661801
sp|P00572|KTHY_YEAST,2,216,0.009259259259259259
sp|P07347|ARD1_YEAST,9,238,0.037815126050420166
sp|P08539|GPA1_YEAST,2,472,0.00423728813559322
sp|P02992|EFTU_YEAST,20,437,0.04576659038901602
sp|P00427|COX6_YEAST,4,148,0.02702702702702703
sp|P00546|CDK1_YEAST,3,298,0.010067114093959731
sp|P04037|COX4_YEAST,4,155,0.025806451612903226
sp|P02400|RLA4_YEAST,16,110,0.14545454545454545
sp|P07342|ILVB_YEAST,18,687,0.026200873362445413
sp|P09734|TBA3_YEAST,11,445,0.024719101123595506
sp|P06839|RAD3_YEAST,3,778,0.0038560411311053984
sp|P09950|HEM1_YEAST,4,548,0.0072992700729927005
sp|P08004|CHS1_YEAST,5,1131,0.004420866489832007
sp|P04076|ARLY_YEAST,6,463,0.012958963282937365
sp|P06775|HIP1_YEAST,2,603,0.003316749585406302
sp|P08018|PBS2_YEAST,5,668,0.0074850299401197605
sp|P07257|QCR2_YEAST,16,368,0.043478260869565216
sp|P07277|KIME_YEAST,8,443,0.01805869074492099
sp|P00724|INV2_YEAST,3,532,0.005639097744360902
sp|P06168|ILV5_YEAST,45,395,0.11392405063291139
sp|P07246|ADH3_YEAST,21,375,0.056
sp|P06780|RHO1_YEAST,6,209,0.028708133971291867
sp|P03872|REP2_YEAST,3,296,0.010135135135135136
sp|P07172|HIS8_YEAST,8,385,0.02077922077922078
sp|P05755|RS9B_YEAST,2,195,0.010256410256410256
sp|P06633|HIS7_YEAST,7,220,0.031818181818181815
sp|P00937|TRPG_YEAST,8,484,0.01652892561983471
sp|P00729|CBPY_YEAST,6,532,0.011278195488721804
sp|P07702|LYS2_YEAST,27,1392,0.01939655172413793
sp|P06773|DCTD_YEAST,1,312,0.003205128205128205
sp|P01123|YPT1_YEAST,8,206,0.038834951456310676
sp|P07274|PROF_YEAST,7,126,0.05555555555555555
sp|P06787|CALM_YEAST,9,147,0.061224489795918366
sp|P07256|QCR1_YEAST,11,457,0.024070021881838075
sp|P04807|HXKB_YEAST,49,486,0.10082304526748971
sp|P02381|RMAR_YEAST,1,398,0.002512562814070352
sp|P09232|PRTB_YEAST,5,635,0.007874015748031496
sp|P01097|ATIF_YEAST,1,85,0.011764705882352941
sp|P07560|SEC4_YEAST,8,215,0.037209302325581395
sp|P03871|REP1_YEAST,3,373,0.00804289544235925
sp|P07262|DHE4_YEAST,22,454,0.048458149779735685
sp|P00330|ADH1_YEAST,37,348,0.10632183908045977
sp|P04802|SYDC_YEAST,37,557,0.06642728904847396
sp|P06782|SNF1_YEAST,11,633,0.017377567140600316
sp|P04786|TOP1_YEAST,6,769,0.007802340702210663
sp|P05318|RLA1_YEAST,3,106,0.02830188679245283
sp|P09938|RIR2_YEAST,16,399,0.040100250626566414
sp|P08678|CYAA_YEAST,5,2026,0.0024679170779861796
sp|P07260|IF4E_YEAST,11,213,0.051643192488262914
sp|P04051|RPC1_YEAST,13,1460,0.008904109589041096
sp|P00812|ARGI_YEAST,10,333,0.03003003003003003
sp|P07285|TRPD_YEAST,5,380,0.013157894736842105
sp|P03965|CARB_YEAST,26,1118,0.023255813953488372
sp|P04806|HXKA_YEAST,31,485,0.06391752577319587
sp|P05374|CHO2_YEAST,4,869,0.004602991944764097
sp|P00899|TRPE_YEAST,15,507,0.029585798816568046
sp|P09436|SYIC_YEAST,58,1072,0.054104477611940295
sp|P04046|PUR1_YEAST,12,510,0.023529411764705882
sp|P00830|ATPB_YEAST,33,511,0.06457925636007827
sp|P09064|IF2B_YEAST,16,285,0.056140350877192984
sp|P00942|TPIS_YEAST,27,248,0.10887096774193548
sp|P05319|RLA2_YEAST,11,106,0.10377358490566038
sp|P09440|C1TM_YEAST,23,975,0.02358974358974359
sp|P09457|ATPO_YEAST,11,212,0.05188679245283019
sp|P07278|KAPR_YEAST,12,416,0.028846153846153848
sp|P06102|NOT3_YEAST,5,836,0.005980861244019139
sp|P07273|TFS2_YEAST,8,309,0.025889967637540454
sp|P04161|PUR3_YEAST,4,214,0.018691588785046728
sp|P00925|ENO2_YEAST,93,437,0.2128146453089245
sp|P09937|SPS4_YEAST,1,338,0.0029585798816568047
sp|P09624|DLDH_YEAST,17,499,0.03406813627254509
sp|P06208|LEU1_YEAST,14,619,0.022617124394184167
sp|P08417|FUMH_YEAST,18,488,0.036885245901639344
sp|P00431|CCPR_YEAST,15,361,0.04155124653739612
sp|P00924|ENO1_YEAST,20,437,0.04576659038901602
sp|P00958|SYMC_YEAST,36,751,0.047936085219707054
sp|P06738|PHSG_YEAST,24,902,0.026607538802660754
sp|P08432|DCOR_YEAST,1,466,0.002145922746781116
sp|P05739|RL6B_YEAST,10,176,0.056818181818181816
sp|P07259|PYR1_YEAST,92,2214,0.04155374887082204
sp|P05737|RL7A_YEAST,1,244,0.004098360655737705
sp|P00815|HIS2_YEAST,38,799,0.04755944931163955
sp|P05030|PMA1_YEAST,16,918,0.017429193899782137
sp|P09880|TRNL_YEAST,10,827,0.012091898428053204
sp|P08566|ARO1_YEAST,54,1588,0.03400503778337532
sp|P07245|C1TC_YEAST,44,946,0.046511627906976744
sp|P04456|RL25_YEAST,11,142,0.07746478873239436
sp|P08524|FPPS_YEAST,16,352,0.045454545454545456
sp|P04050|RPB1_YEAST,35,1733,0.020196191575302943
sp|P07264|LEUC_YEAST,51,779,0.06546854942233633
sp|P00817|IPYR_YEAST,22,287,0.07665505226480836
sp|P04650|RL39_YEAST,3,51,0.058823529411764705
sp|P09620|KEX1_YEAST,4,729,0.0054869684499314125
sp|P00445|SODC_YEAST,14,154,0.09090909090909091
sp|P08964|MYO1_YEAST,8,1928,0.004149377593360996
sp|P02406|RL28_YEAST,14,149,0.09395973154362416
sp|P05317|RLA0_YEAST,19,312,0.060897435897435896
sp|P07284|SYSC_YEAST,40,462,0.08658008658008658
sp|P02994|EF1A_YEAST,109,458,0.23799126637554585
sp|P08518|RPB2_YEAST,28,1224,0.02287581699346405
sp|P00360|G3P1_YEAST,19,332,0.0572289156626506
sp|P07275|PUT2_YEAST,8,575,0.01391304347826087
sp|P07267|CARP_YEAST,16,405,0.03950617283950617
sp|P01119|RAS1_YEAST,4,309,0.012944983818770227
sp|P00358|G3P2_YEAST,8,332,0.024096385542168676
sp|P07170|KAD2_YEAST,22,222,0.0990990990990991
sp|P00447|SODM_YEAST,5,233,0.02145922746781116
sp|P01120|RAS2_YEAST,9,322,0.027950310559006212
sp|P07149|FAS1_YEAST,111,2051,0.05411994149195514
sp|P00950|PMG1_YEAST,46,247,0.1862348178137652
sp|P05694|METE_YEAST,53,767,0.06910039113428944
sp|P00359|G3P3_YEAST,34,332,0.10240963855421686
sp|P00498|HIS1_YEAST,15,297,0.050505050505050504
sp|P06786|TOP2_YEAST,21,1428,0.014705882352941176
sp|P00635|PPA5_YEAST,3,467,0.006423982869379015
sp|P07251|ATPA_YEAST,27,545,0.04954128440366973
sp|P07244|PUR2_YEAST,50,802,0.06234413965087282
sp|P05373|HEM2_YEAST,12,342,0.03508771929824561
sp|P00927|THDH_YEAST,22,576,0.03819444444444445
sp|P04801|SYTC_YEAST,42,734,0.05722070844686648
sp|P05756|RS13_YEAST,20,151,0.13245033112582782
sp|P05453|ERF3_YEAST,25,685,0.0364963503649635
sp|P06634|DED1_YEAST,31,604,0.05132450331125828
sp|P04147|PABP_YEAST,49,577,0.08492201039861352
sp|P06169|PDC1_YEAST,116,563,0.20603907637655416
sp|P07807|DYR_YEAST,1,211,0.004739336492890996
sp|P08456|PSS_YEAST,2,276,0.007246376811594203
sp|P06197|PIS_YEAST,4,220,0.01818181818181818
sp|P07143|CY1_YEAST,4,309,0.012944983818770227
sp|P07991|OAT_YEAST,20,424,0.04716981132075472
sp|P00931|TRP_YEAST,34,707,0.04809052333804809
sp|P07283|PMM_YEAST,19,254,0.07480314960629922
sp|P07806|SYV_YEAST,43,1104,0.03894927536231884
sp|P02557|TBB_YEAST,16,457,0.0350109409190372
sp|P05750|RS3_YEAST,36,240,0.15
sp|P07263|SYH_YEAST,22,546,0.040293040293040296
sp|P00560|PGK_YEAST,106,416,0.2548076923076923
sp|P18496|ATP10_YEAST,2,279,0.007168458781362007
sp|P14693|SAM35_YEAST,2,329,0.0060790273556231
sp|P19658|EXO70_YEAST,4,623,0.006420545746388443
sp|O60200|MDM35_YEAST,1,86,0.011627906976744186
sp|P19211|IF5A2_YEAST,4,157,0.025477707006369428
sp|P14741|EI2BA_YEAST,4,305,0.013114754098360656
sp|P18411|FUN14_YEAST,1,198,0.005050505050505051
sp|P09932|HO_YEAST,1,586,0.0017064846416382253
sp|P11484|HSP75_YEAST,7,613,0.011419249592169658
sp|P12684|HMDH2_YEAST,2,1045,0.0019138755980861245
sp|P10962|MAK16_YEAST,1,306,0.0032679738562091504
sp|P12683|HMDH1_YEAST,5,1054,0.004743833017077799
sp|P15367|SEC11_YEAST,1,167,0.005988023952095809
sp|P19454|CSK22_YEAST,7,339,0.02064896755162242
sp|P17157|PHO85_YEAST,1,305,0.003278688524590164
sp|P19358|METK2_YEAST,6,384,0.015625
sp|P15424|MS116_YEAST,8,664,0.012048192771084338
sp|P19263|MED14_YEAST,1,1082,0.0009242144177449168
sp|P17649|GABAT_YEAST,14,471,0.029723991507430998
sp|P11433|CDC24_YEAST,4,854,0.00468384074941452
sp|P15790|CSK21_YEAST,2,372,0.005376344086021506
sp|P18899|DDR48_YEAST,6,430,0.013953488372093023
sp|P17442|PHO81_YEAST,14,1178,0.011884550084889643
sp|P15303|SEC23_YEAST,33,768,0.04296875
sp|P18759|SEC18_YEAST,14,758,0.018469656992084433
sp|P11633|NHP6B_YEAST,2,99,0.020202020202020204
sp|P13517|CAPZB_YEAST,5,287,0.017421602787456445
sp|P19073|CDC42_YEAST,4,191,0.020942408376963352
sp|P10659|METK1_YEAST,13,382,0.034031413612565446
sp|P14747|PP2B2_YEAST,4,604,0.006622516556291391
sp|P14906|SEC63_YEAST,12,663,0.01809954751131222
sp|P17695|GLRX2_YEAST,6,143,0.04195804195804196
sp|P16862|PFKA2_YEAST,55,959,0.05735140771637122
sp|P11632|NHP6A_YEAST,5,93,0.053763440860215055
sp|P02309|H4_YEAST,10,103,0.0970873786407767
sp|P10591|HSP71_YEAST,23,642,0.03582554517133956
sp|P15992|HSP26_YEAST,13,214,0.06074766355140187
sp|P12754|EI2BD_YEAST,12,651,0.018433179723502304
sp|P13574|STE12_YEAST,3,688,0.00436046511627907
sp|P12962|CAF20_YEAST,4,161,0.024844720496894408
sp|P10592|HSP72_YEAST,29,639,0.04538341158059468
sp|P19882|HSP60_YEAST,52,572,0.09090909090909091
sp|P16474|GRP78_YEAST,41,682,0.060117302052785926
sp|P19659|MED15_YEAST,4,1081,0.0037002775208140612
sp|P15108|HSC82_YEAST,19,705,0.02695035460992908
sp|P10080|SSBP1_YEAST,12,294,0.04081632653061224
sp|P16861|PFKA1_YEAST,63,987,0.06382978723404255
sp|P13134|KEX2_YEAST,1,814,0.0012285012285012285
sp|P18414|ERD2_YEAST,1,219,0.0045662100456621
sp|P12686|RT13_YEAST,1,339,0.0029498525073746312
sp|P19158|IRA2_YEAST,1,3079,0.0003247807729782397
sp|P18961|YPK2_YEAST,1,677,0.0014771048744460858
sp|P10127|ADH4_YEAST,1,382,0.002617801047120419
sp|P14681|KSS1_YEAST,2,368,0.005434782608695652
sp|P14772|BPT1_YEAST,1,1559,0.0006414368184733803
sp|P14065|GCY1_YEAST,2,312,0.00641025641025641
sp|P15442|GCN2_YEAST,1,1659,0.0006027727546714888
sp|P19146|ARF2_YEAST,1,181,0.0055248618784530384
sp|P17898|CPT1_YEAST,1,393,0.002544529262086514
sp|P10363|PRI1_YEAST,1,409,0.0024449877750611247
sp|P15731|UBC4_YEAST,2,148,0.013513513513513514
sp|P14306|CPYI_YEAST,3,219,0.0136986301369863
sp|P14908|MTF1_YEAST,1,341,0.002932551319648094
sp|P19735|PRP6_YEAST,2,899,0.002224694104560623
sp|P12866|STE6_YEAST,1,1290,0.0007751937984496124
sp|P19812|UBR1_YEAST,5,1950,0.002564102564102564
sp|P11076|ARF1_YEAST,2,181,0.011049723756906077
sp|P10622|RLA3_YEAST,5,106,0.04716981132075472
sp|P14843|AROF_YEAST,5,370,0.013513513513513514
sp|P12904|AAKG_YEAST,2,322,0.006211180124223602
sp|P12687|RM02_YEAST,1,371,0.0026954177897574125
sp|P11154|PYC1_YEAST,5,1178,0.004244482173174873
sp|P17883|SKI3_YEAST,10,1432,0.006983240223463687
sp|P10356|YEY2_YEAST,2,443,0.004514672686230248
sp|P10614|CP51_YEAST,12,530,0.022641509433962263
sp|P17064|FCY2_YEAST,3,533,0.005628517823639775
sp|P10664|RL4A_YEAST,2,362,0.0055248618784530384
sp|P19881|PNPP_YEAST,6,312,0.019230769230769232
sp|P19880|YAP1_YEAST,5,650,0.007692307692307693
sp|P13382|DPOA_YEAST,4,1468,0.0027247956403269754
sp|P13433|RPOM_YEAST,7,1351,0.0051813471502590676
sp|P12630|BAR1_YEAST,4,587,0.0068143100511073255
sp|P11792|SCH9_YEAST,2,824,0.0024271844660194173
sp|P13586|ATC1_YEAST,9,950,0.009473684210526316
sp|P17065|SEC2_YEAST,1,759,0.0013175230566534915
sp|P17106|CBF1_YEAST,2,351,0.005698005698005698
sp|P19262|ODO2_YEAST,9,463,0.019438444924406047
sp|P18963|IRA1_YEAST,3,3092,0.0009702457956015524
sp|P18480|SNF5_YEAST,1,905,0.0011049723756906078
sp|P13259|PCY1_YEAST,1,424,0.0023584905660377358
sp|P19955|RT31_YEAST,2,123,0.016260162601626018
sp|P18239|ADT2_YEAST,11,318,0.03459119496855346
sp|P17423|KHSE_YEAST,10,357,0.028011204481792718
sp|P17890|RPC7_YEAST,3,251,0.01195219123505976
sp|P15274|AMPD_YEAST,9,810,0.011111111111111112
sp|P15436|DPOD_YEAST,3,1097,0.0027347310847766638
sp|P15873|PCNA_YEAST,13,258,0.050387596899224806
sp|P10081|IF4A_YEAST,43,395,0.10886075949367088
sp|P17505|MDHM_YEAST,18,334,0.05389221556886228
sp|P14682|UBC3_YEAST,5,295,0.01694915254237288
sp|P10662|RT01_YEAST,6,321,0.018691588785046728
sp|P15496|IDI1_YEAST,8,288,0.027777777777777776
sp|P16467|PDC5_YEAST,3,563,0.0053285968028419185
sp|P11914|MPPA_YEAST,4,482,0.008298755186721992
sp|P12385|ERF1_YEAST,15,437,0.034324942791762014
sp|P14907|NSP1_YEAST,19,823,0.023086269744835967
sp|P11978|SIR4_YEAST,3,1358,0.0022091310751104565
sp|P17629|HPR1_YEAST,2,752,0.0026595744680851063
sp|P14832|CYPH_YEAST,20,162,0.12345679012345678
sp|P12868|PEP5_YEAST,4,1029,0.003887269193391642
sp|P15703|BGL2_YEAST,8,313,0.025559105431309903
sp|P12611|WHI2_YEAST,4,486,0.00823045267489712
sp|P14922|CYC8_YEAST,14,966,0.014492753623188406
sp|P11745|RNA1_YEAST,24,407,0.05896805896805897
sp|P18900|COQ1_YEAST,6,473,0.012684989429175475
sp|P12688|YPK1_YEAST,8,680,0.011764705882352941
sp|P14164|ABF1_YEAST,3,731,0.004103967168262654
sp|P10823|GPA2_YEAST,2,449,0.004454342984409799
sp|P15646|FBRL_YEAST,17,327,0.05198776758409786
sp|P14020|DPM1_YEAST,15,267,0.056179775280898875
sp|P16550|APA1_YEAST,18,321,0.056074766355140186
sp|P16603|NCPR_YEAST,26,691,0.03762662807525326
sp|P16387|ODPA_YEAST,21,420,0.05
sp|P10507|MPPB_YEAST,5,462,0.010822510822510822
sp|P16622|HEMH_YEAST,13,393,0.03307888040712468
sp|P11412|G6PD_YEAST,16,505,0.031683168316831684
sp|P15565|TRM1_YEAST,8,570,0.014035087719298246
sp|P18962|DAP2_YEAST,4,818,0.004889975550122249
sp|P12612|TCPA_YEAST,20,559,0.03577817531305903
sp|P11972|SST2_YEAST,8,698,0.011461318051575931
sp|P16547|OM45_YEAST,4,393,0.010178117048346057
sp|P11938|RAP1_YEAST,12,827,0.014510278113663845
sp|P12945|NAT1_YEAST,24,854,0.02810304449648712
sp|P10964|RPA1_YEAST,40,1664,0.02403846153846154
sp|P14742|GFA1_YEAST,26,717,0.03626220362622036
sp|P16370|RPB3_YEAST,6,318,0.018867924528301886
sp|P16451|ODPX_YEAST,8,410,0.01951219512195122
sp|P13298|PYRE_YEAST,11,226,0.048672566371681415
sp|P15454|KGUA_YEAST,10,187,0.053475935828877004
sp|P16120|THRC_YEAST,32,514,0.0622568093385214
sp|P17891|CLC1_YEAST,11,233,0.04721030042918455
sp|P15180|SYKC_YEAST,40,591,0.0676818950930626
sp|P15019|TAL1_YEAST,19,335,0.056716417910447764
sp|P17709|HXKG_YEAST,27,500,0.054
sp|P14904|AMPL_YEAST,13,514,0.02529182879377432
sp|P11353|HEM6_YEAST,5,328,0.01524390243902439
sp|P19524|MYO2_YEAST,20,1574,0.012706480304955527
sp|P11075|SEC7_YEAST,31,2009,0.015430562468889995
sp|P17076|RL8A_YEAST,9,256,0.03515625
sp|P16521|EF3A_YEAST,81,1044,0.07758620689655173
sp|P16140|VATB_YEAST,52,517,0.10058027079303675
sp|P15891|ABP1_YEAST,29,592,0.048986486486486486
sp|P15625|SYFA_YEAST,24,503,0.04771371769383698
sp|P19097|FAS2_YEAST,133,1887,0.07048224695283518
sp|P12709|G6PI_YEAST,63,554,0.11371841155234658
sp|P13186|KIN2_YEAST,3,1147,0.0026155187445510027
sp|P13663|DHAS_YEAST,20,365,0.0547945205479452
sp|P17536|TPM1_YEAST,23,199,0.11557788944723618
sp|P17255|VATA_YEAST,84,1071,0.0784313725490196
sp|P19414|ACON_YEAST,26,778,0.033419023136246784
sp|P15624|SYFB_YEAST,32,595,0.05378151260504202
sp|P14120|RL30_YEAST,11,105,0.10476190476190476
sp|P16649|TUP1_YEAST,23,713,0.03225806451612903
sp|P12695|ODP2_YEAST,29,482,0.06016597510373444
sp|P15705|STI1_YEAST,40,589,0.06791171477079797
sp|P12887|UNG_YEAST,1,359,0.002785515320334262
sp|P18851|GBB_YEAST,5,423,0.01182033096926714
sp|P13393|TBP_YEAST,1,240,0.004166666666666667
sp|P10961|HSF_YEAST,1,833,0.0012004801920768306
sp|P14743|NMT_YEAST,7,455,0.015384615384615385
sp|P15700|KCY_YEAST,8,204,0.0392156862745098
sp|P11491|PPB_YEAST,5,566,0.0088339222614841
sp|P18562|UPP_YEAST,14,216,0.06481481481481481
sp|P14540|ALF_YEAST,72,359,0.20055710306406685
sp|P18852|GBG_YEAST,3,110,0.02727272727272727
sp|P17967|PDI_YEAST,34,522,0.06513409961685823
sp|P14126|RL3_YEAST,40,387,0.10335917312661498
sp|P17555|CAP_YEAST,15,526,0.028517110266159697
sp|P13188|SYQ_YEAST,38,809,0.04697156983930779
sp|P22219|VPS15_YEAST,2,1454,0.001375515818431912
sp|P22224|SEC15_YEAST,1,910,0.001098901098901099
sp|P22215|SLY41_YEAST,1,453,0.002207505518763797
sp|P28239|IPYR2_YEAST,1,310,0.0032258064516129032
sp|P20795|VPS33_YEAST,2,691,0.002894356005788712
sp|P22214|SEC22_YEAST,3,214,0.014018691588785047
sp|P22139|RPAB5_YEAST,2,70,0.02857142857142857
sp|P20436|RPAB3_YEAST,2,146,0.0136986301369863
sp|P23595|PP2A2_YEAST,1,377,0.002652519893899204
sp|P20434|RPAB1_YEAST,2,215,0.009302325581395349
sp|P25627|BUD23_YEAST,2,275,0.007272727272727273
sp|P23301|IF5A1_YEAST,16,157,0.10191082802547771
sp|P22135|ATP12_YEAST,1,325,0.003076923076923077
sp|P20435|RPAB2_YEAST,2,155,0.012903225806451613
sp|P25618|CWH43_YEAST,1,953,0.001049317943336831
sp|P27514|PHO91_YEAST,3,894,0.003355704697986577
sp|P28495|CAPZA_YEAST,6,268,0.022388059701492536
sp|P25373|GLRX1_YEAST,9,110,0.08181818181818182
sp|P10869|AK_YEAST,6,527,0.011385199240986717
sp|P23644|TOM40_YEAST,8,387,0.020671834625323
sp|P23287|PP2B1_YEAST,4,553,0.007233273056057866
sp|P22202|HSP74_YEAST,5,642,0.00778816199376947
sp|P25454|RAD51_YEAST,2,400,0.005
sp|P29478|SEC65_YEAST,3,273,0.01098901098901099
sp|P25298|RNA14_YEAST,5,677,0.007385524372230428
sp|P22943|HSP12_YEAST,3,109,0.027522935779816515
sp|P20484|MAK11_YEAST,5,468,0.010683760683760684
sp|P28817|HIBCH_YEAST,4,500,0.008
sp|P21306|ATP5E_YEAST,1,62,0.016129032258064516
sp|P28000|RPAC2_YEAST,5,142,0.035211267605633804
sp|P25299|RNA15_YEAST,4,296,0.013513513513513514
sp|P23394|PRP28_YEAST,1,588,0.0017006802721088435
sp|P26784|RL16A_YEAST,10,199,0.05025125628140704
sp|P25355|CTR86_YEAST,3,563,0.0053285968028419185
sp|P29295|HRR25_YEAST,6,494,0.012145748987854251
sp|P25337|BUD31_YEAST,1,157,0.006369426751592357
sp|P25342|CDC10_YEAST,7,322,0.021739130434782608
sp|P25554|SGF29_YEAST,5,259,0.019305019305019305
sp|P25343|RV161_YEAST,9,265,0.033962264150943396
sp|P28791|SEC20_YEAST,2,383,0.005221932114882507
sp|P29509|TRXB1_YEAST,13,319,0.04075235109717868
sp|P20424|SRP54_YEAST,14,541,0.025878003696857672
sp|P23248|RS3A2_YEAST,4,255,0.01568627450980392
sp|P23180|AIM17_YEAST,11,465,0.023655913978494623
sp|P25297|PHO84_YEAST,12,587,0.020442930153321975
sp|P25380|SPS22_YEAST,1,463,0.0021598272138228943
sp|P25694|CDC48_YEAST,50,835,0.059880239520958084
sp|P29547|EF1G1_YEAST,20,415,0.04819277108433735
sp|P26785|RL16B_YEAST,12,198,0.06060606060606061
sp|P24280|SEC14_YEAST,20,304,0.06578947368421052
sp|P21268|FAR1_YEAST,1,830,0.0012048192771084338
sp|P25566|MXR2_YEAST,1,168,0.005952380952380952
sp|P25559|DCC1_YEAST,1,380,0.002631578947368421
sp|P28737|MSP1_YEAST,1,362,0.0027624309392265192
sp|P25558|BUD3_YEAST,3,1636,0.0018337408312958435
sp|P20485|KICH_YEAST,2,582,0.003436426116838488
sp|P27515|URK1_YEAST,1,501,0.001996007984031936
sp|P25588|MRC1_YEAST,1,1096,0.0009124087591240876
sp|P20457|PRI2_YEAST,1,528,0.001893939393939394
sp|P21951|DPOE_YEAST,1,2222,0.00045004500450045
sp|P21623|DIT1_YEAST,1,536,0.0018656716417910447
sp|P22108|APA2_YEAST,2,325,0.006153846153846154
sp|P24004|PEX1_YEAST,1,1043,0.0009587727708533077
sp|P27351|AP2B_YEAST,1,700,0.0014285714285714286
sp|P29340|UBCX_YEAST,1,183,0.00546448087431694
sp|P23503|NAR1_YEAST,1,491,0.002036659877800407
sp|P22353|RM08_YEAST,1,238,0.004201680672268907
sp|P25333|HAL4_YEAST,1,603,0.001658374792703151
sp|P25808|SPB4_YEAST,1,606,0.0016501650165016502
sp|P25335|ALLC_YEAST,1,343,0.0029154518950437317
sp|P27680|COQ3_YEAST,2,312,0.00641025641025641
sp|P25361|YCT3_YEAST,1,127,0.007874015748031496
sp|P25639|YCV1_YEAST,1,631,0.001584786053882726
sp|P25659|YCW6_YEAST,1,250,0.004
sp|P23833|SCO1_YEAST,1,295,0.003389830508474576
sp|P22007|FNTB_YEAST,1,431,0.002320185614849188
sp|P29465|CHS3_YEAST,2,1165,0.0017167381974248926
sp|P25389|KCC4_YEAST,1,1037,0.0009643201542912247
